PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14327063,FI,SR,89.56779953883327,100.0,00:00:00,31.264346471598575,100.0,00:00:00,69.97623891857897,85.0,00:00:00,87.79770599300257,100.0,00:00:00,11.128505538112613,15.0,00:00:00,,100.0,00:00:00,20.8246764973983,70.0,00:00:00,,10.0,00:00:00,35.68891845610799,47.0,00:00:00,84.55852858181224,85.0,00:00:00,,10.0,00:00:00,78.07385250657768,100.0,00:00:00,65.7390253638014,75.0,00:00:00,20.404320410660375,25.0,00:00:00,70.92259193934497,100.0,453:54:49,32.47148809161889,50.0,00:00:00,,10.0,00:00:00,94.11789385786648,100.0,00:00:00,78.11401023049537,87.0,00:00:00,644:57:10,25.0,25,00:00:00,61.703336962036005,75,00:00:00,70.06039603402935,75,00:00:00,10.0,10,00:00:00,9.845115587195437,10,00:00:00,10.0,10,453:54:49,8.862617065456034,10,00:00:00,9.745185777374722,10,00:00:00,10.0,10,00:00:00,10.0,10,453:54:49,10.0,10,00:00:00,10.0,10,00:00:00,5.579474089173071,10,00:00:00
A14577063,WA,JR,91.30232595906831,100.0,00:00:00,96.46643858192287,100.0,00:00:00,85.0,85.0,00:00:00,84.32373711562738,100.0,00:00:00,9.911929650777381,15.0,00:00:00,85.32149537266874,100.0,42:14:50,55.337329571935115,70.0,00:00:00,4.1048372696265245,10.0,00:00:00,35.97553563302899,47.0,00:00:00,52.12411911120143,85.0,00:00:00,8.844929014991818,10.0,00:00:00,65.43417720664662,100.0,00:00:00,67.44782333847336,75.0,00:00:00,25.0,25.0,00:00:00,85.17351751778952,100.0,00:00:00,39.25035301427696,50.0,00:00:00,3.352044109233307,10.0,00:00:00,93.32089311519992,100.0,00:00:00,79.06667609471238,87.0,00:00:00,42:14:50,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,9.078792321146919,10,42:14:50,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.912234220707846,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.604860047989375,10,00:00:00,10.0,10,42:14:50
A14189458,WA,SR,98.1575278025024,100.0,00:00:00,61.972156422325405,100.0,00:00:00,81.6763961488279,85.0,00:00:00,92.02335349862385,100.0,00:00:00,7.045794182789958,15.0,00:00:00,89.70241373136068,100.0,00:00:00,67.27519995746061,70.0,00:00:00,8.83275577160834,10.0,00:00:00,37.34725927225636,47.0,00:00:00,77.07035606373711,85.0,268:59:46,7.822301664187682,10.0,00:00:00,100.0,100.0,00:00:00,70.89990843114789,75.0,00:00:00,21.08670197348159,25.0,00:00:00,79.54174538019903,100.0,00:00:00,50.0,50.0,00:00:00,1.5756775318768867,10.0,00:00:00,100.0,100.0,00:00:00,59.3992136335155,87.0,00:00:00,268:59:46,25.0,25,00:00:00,75.0,75,00:00:00,74.91352798858566,75,00:00:00,9.759256503818442,10,00:00:00,10.0,10,00:00:00,9.771870229981198,10,268:59:46,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.189176226001132,10,268:59:46,10.0,10,00:00:00,10.0,10,00:00:00
A14200310,FI,JR,81.53408950614033,100.0,00:00:00,85.92496211636258,100.0,00:00:00,64.99032065227792,85.0,00:00:00,70.93164682502456,100.0,00:00:00,10.921397861436418,15.0,00:00:00,89.52247035954711,100.0,37:01:46,41.44217751644865,70.0,00:00:00,6.202893686454946,10.0,00:00:00,29.659952141160826,47.0,00:00:00,66.44794306797667,85.0,743:34:05,6.028830818084782,10.0,00:00:00,73.43420711866801,100.0,00:00:08,54.61609683308146,75.0,00:00:00,25.0,25.0,00:00:00,86.85433596108895,100.0,00:00:00,48.24019691145789,50.0,00:00:00,0.0,10.0,00:00:00,98.66600829119679,100.0,00:00:00,52.75134745478582,87.0,00:00:00,780:35:59,21.783600566789268,25,00:00:00,56.53092047292731,75,37:01:46,66.09643356511236,75,00:00:00,6.017823953031305,10,00:00:00,9.694020518674021,10,00:00:00,7.6124600433980145,10,00:00:00,10.0,10,00:00:00,8.674367454934579,10,00:00:00,8.898061650422084,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.676543319012552,10,00:00:00,10.0,10,780:35:59
A14226639,SI,JR,92.21466361996123,100.0,00:00:00,81.91014837080361,100.0,00:00:00,72.91832681993202,85.0,00:00:00,99.36017092988976,100.0,00:00:00,15.0,15.0,00:00:00,92.01468467272207,100.0,267:41:00,,70.0,00:00:00,,10.0,00:00:00,35.714597052303375,47.0,00:00:00,56.87890058733469,85.0,00:00:00,,10.0,00:00:00,83.01449858256547,100.0,00:00:00,74.57554296564236,75.0,00:00:00,25.0,25.0,00:00:00,62.27055219804994,100.0,00:00:00,50.0,50.0,00:00:00,5.447152801397392,10.0,00:00:00,96.46821309032566,100.0,00:00:00,57.255823687509185,87.0,00:00:00,289:01:02,20.442685641140557,25,00:00:00,71.10499777498396,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.152704473088434,10,00:00:00,10.0,10,00:00:00,9.629589141598293,10,00:00:00,10.0,10,00:00:00
A14847419,TH,JR,100.0,100.0,00:00:00,90.85938045925765,100.0,00:00:00,77.11817747128153,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,92.24813980478437,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,41.460202909699085,47.0,00:00:00,66.87313456526805,85.0,00:00:00,10.0,10.0,00:00:00,100.0,100.0,00:00:00,75.0,75.0,00:00:00,21.633265917695596,25.0,00:00:00,93.26270200004505,100.0,00:00:00,48.369690742827146,50.0,00:00:00,1.395611179984137,10.0,00:00:00,91.39040773532092,100.0,00:00:00,72.8105364842745,87.0,00:00:00,120:01:11,23.05478285693137,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,9.982648196971232,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.232940509298631,10,00:00:00,10.0,10,00:00:00,8.816009150241104,10,00:00:00,10.0,10,00:00:00
A14223205,MU,SR,95.40066999582852,100.0,00:00:00,100.0,100.0,00:00:00,85.0,85.0,00:00:00,97.34942075627035,100.0,00:00:00,14.26764045008427,15.0,00:00:00,92.5696556291008,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,44.73564841635824,47.0,00:00:00,78.25061105549872,85.0,705:02:27,9.755318945787575,10.0,00:00:00,90.11294580227485,100.0,00:00:00,66.67157971722835,75.0,00:00:00,25.0,25.0,00:00:00,92.32658041088958,100.0,00:00:00,47.516105514993704,50.0,00:00:00,2.2658673979966655,10.0,00:00:00,95.21080909134857,100.0,00:00:00,80.05006102852396,87.0,00:00:00,705:02:27,25.0,25,00:00:00,75.0,75,00:00:00,74.67366013468464,75,00:00:00,10.0,10,00:00:00,8.784791923041713,10,00:00:00,10.0,10,705:02:27,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.85288934425646,10,00:00:00,7.4605834090395735,10,00:00:00
A14226639,WA,JR,85.87724255564693,100.0,00:00:00,77.1205264530348,100.0,00:00:00,75.75138586999667,85.0,00:00:00,86.4848861692524,100.0,00:00:00,15.0,15.0,00:00:00,98.07533119000122,100.0,267:41:00,,70.0,00:00:00,,10.0,00:00:00,34.06531722154898,47.0,00:00:00,58.825657215642615,85.0,00:00:00,,10.0,00:00:00,100.0,100.0,00:00:00,72.46393869930314,75.0,00:00:00,25.0,25.0,00:00:00,71.76135773122608,100.0,00:00:00,46.763209591539066,50.0,00:00:00,5.294300432214789,10.0,00:00:00,86.82498742222332,100.0,00:00:00,60.73724588873461,87.0,00:00:00,289:01:02,22.55210057832913,25,00:00:00,72.7891988022844,75,00:00:00,73.44112831404067,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.665035201545155,10,00:00:00,10.0,10,00:00:00,10.0,10,289:01:02,9.260656426381235,10,00:00:00,9.067468680555038,10,00:00:00,10.0,10,00:00:00
A14924264,SI,JR,87.29035914438654,100.0,00:00:00,61.1357507801932,100.0,00:00:00,37.58264622046074,85.0,00:00:00,95.35914880355277,100.0,00:00:00,9.28488285698633,15.0,00:00:00,65.86479152036688,100.0,43:35:26,66.69806640172234,70.0,00:00:00,,10.0,00:00:00,36.512399775094394,47.0,00:00:00,58.70900385055966,85.0,00:00:00,,10.0,00:00:00,,100.0,00:00:00,74.0235913503569,75.0,00:00:00,25.0,25.0,00:00:00,75.81143873349892,100.0,00:00:00,47.43840224034382,50.0,00:00:00,,10.0,00:00:00,63.16732316234422,100.0,00:00:00,71.26057870156897,87.0,00:00:00,43:35:26,11.930103164211163,25,00:00:00,37.242280664129034,75,00:00:00,43.68660320324215,75,00:00:00,6.969141458429636,10,43:35:26,4.876931624043114,10,43:35:26,6.326165955307753,10,00:00:00,5.079003532200727,10,00:00:00,6.523645744910843,10,43:35:26,7.993330693672736,10,43:35:26,3.691961361369018,10,00:00:00,6.263561348646215,10,00:00:00,3.858119069449475,10,00:00:00,9.255371997881431,10,00:00:00
A14781873,SI,SR,98.4263471110434,100.0,00:00:00,71.55133629692375,100.0,00:00:00,80.29449706907621,85.0,00:00:00,98.5734637088888,100.0,00:00:00,4.313130710378854,15.0,00:00:00,97.40242956630435,100.0,47:53:45,51.52405985141826,70.0,00:00:00,10.0,10.0,00:00:00,46.4021368775286,47.0,00:00:00,75.8150488069836,85.0,00:00:00,9.143263065306817,10.0,00:00:00,89.50209394824765,100.0,00:00:00,47.586657230294165,75.0,00:00:00,25.0,25.0,00:00:00,83.9325565212277,100.0,00:00:00,50.0,50.0,00:00:00,5.651383143954549,10.0,00:00:00,92.28396374646907,100.0,00:00:00,83.01668570913628,87.0,00:00:00,246:35:39,25.0,25,00:00:00,72.73606006450211,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.706662731650908,10,00:00:00,8.516628033470603,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14813161,WA,JR,96.65387459345332,100.0,00:00:00,100.0,100.0,00:00:00,85.0,85.0,00:00:00,92.922652724243,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,14:26:58,70.0,70.0,00:00:00,8.386202607248254,10.0,00:00:00,40.76884597569086,47.0,00:00:00,85.0,85.0,554:18:57,6.759315573020437,10.0,00:00:00,94.07449968769839,100.0,00:00:00,61.43296048909102,75.0,00:00:00,22.40576794849836,25.0,00:00:00,69.77527934174398,100.0,00:00:00,39.12412872566915,50.0,00:00:00,2.264715260126572,10.0,00:00:00,90.86230216479764,100.0,00:00:00,69.86334519866638,87.0,00:00:00,568:45:55,24.774802602067805,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.330152272319264,10,00:00:00,9.491687114404481,10,00:00:00,10.0,10,00:00:00,10.0,10,554:18:57,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14282114,FI,SR,98.45246571628562,100.0,00:00:00,96.17224434566634,100.0,00:00:00,81.63707895909275,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,94.40350751234891,100.0,00:00:00,59.763460380244474,70.0,00:00:00,10.0,10.0,00:00:00,46.80169831376408,47.0,00:00:00,83.92658230991394,85.0,00:00:00,10.0,10.0,00:00:00,100.0,100.0,00:00:00,67.95793083593257,75.0,00:00:00,24.930496743534714,25.0,00:00:00,93.9561811219638,100.0,00:00:00,49.7532029326237,50.0,00:00:00,4.411019825186732,10.0,00:00:00,95.72924489204941,100.0,00:00:00,63.97112275367023,87.0,00:00:00,00:00:00,22.26795007456179,25,00:00:00,72.56251661791043,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.033779069287418,10,00:00:00,10.0,10,00:00:00,8.77080852400413,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.999105916767629,10,00:00:00,10.0,10,00:00:00,8.737096406264785,10,00:00:00
A14883274,SI,JR,93.25510530528483,100.0,00:00:00,37.968176256967446,100.0,00:00:00,54.11502412173451,85.0,00:00:00,81.94915064322618,100.0,00:00:00,14.21907101114218,15.0,00:00:00,84.03424384092673,100.0,00:00:00,69.98222935455067,70.0,00:00:00,10.0,10.0,00:00:00,39.52233730320643,47.0,00:00:00,75.69770400446185,85.0,645:24:50,9.86349187083641,10.0,00:00:00,96.9503923463716,100.0,00:00:00,57.454297771141576,75.0,00:00:00,24.89620510257002,25.0,00:00:00,100.0,100.0,00:00:00,47.894642101401644,50.0,00:00:00,4.604504323953285,10.0,00:00:00,90.62602650855055,100.0,00:00:00,64.31685931249673,87.0,00:00:00,669:12:21,14.435202690263026,25,00:00:00,51.31249751146201,75,00:00:00,57.643075789117674,75,00:00:00,8.790001609607081,10,00:00:00,9.191045790240823,10,00:00:00,6.80433740154105,10,00:00:00,10.0,10,00:00:00,5.100508434762952,10,00:00:00,4.54738908809626,10,00:00:00,9.378801446748948,10,00:00:00,8.679081460356318,10,00:00:00,8.332285120513376,10,00:00:00,6.1819264124949225,10,00:00:00
A14135603,RE,SO,72.1648511077684,100.0,00:00:00,92.89757807944109,100.0,217:08:59,82.41492107199602,85.0,00:00:00,100.0,100.0,00:00:00,0.7079279825047138,15.0,00:00:00,93.90728388121924,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,33.28576259221052,47.0,00:00:00,83.9489143457656,85.0,00:00:00,6.627462052756798,10.0,00:00:00,85.09812710808302,100.0,00:00:00,66.45976337267301,75.0,00:00:00,20.218954276114346,25.0,00:00:00,100.0,100.0,00:00:00,42.98060801418466,50.0,00:00:00,2.8877886622220625,10.0,00:00:00,88.85484756069974,100.0,00:00:00,71.15345671062049,87.0,00:00:00,217:20:17,25.0,25,00:00:00,74.48977680851611,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.939002239347971,10,00:00:00,10.0,10,00:00:00,9.856405357802336,10,00:00:00,10.0,10,00:00:00,9.672829720797239,10,00:00:00
A14852432,FI,SO,88.36682549432545,100.0,00:00:00,84.78658620808858,100.0,00:00:00,75.1487779753101,85.0,00:00:00,94.0811624299639,100.0,00:00:00,15.0,15.0,00:00:00,74.28435114012741,100.0,36:47:52,70.0,70.0,00:00:00,10.0,10.0,00:04:59,46.22674856528483,47.0,00:00:00,,85.0,00:00:00,10.0,10.0,00:00:00,85.42007460074245,100.0,00:00:00,61.38606166824643,75.0,00:00:00,25.0,25.0,00:00:00,94.31756270446928,100.0,00:00:00,43.4642240287533,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,76.47073344912059,87.0,00:00:00,36:52:51,20.6787020049261,25,00:00:00,73.52594392505434,75,00:04:59,75.0,75,00:00:00,10.0,10,36:52:51,9.936619718330137,10,36:47:52,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.338627200701787,10,00:00:00,10.0,10,00:00:00,8.597668095769802,10,36:47:52,10.0,10,00:00:00,7.765329008647086,10,00:00:00
A14847309,SI,SR,98.05517977174078,100.0,00:00:00,90.38684935790718,100.0,00:00:00,82.01800957864228,85.0,00:00:00,94.32980340331711,100.0,00:00:00,15.0,15.0,00:00:00,100.0,100.0,40:18:06,64.07429520679734,70.0,00:00:00,7.795891958081964,10.0,00:00:00,36.76621722878694,47.0,00:00:00,80.32787832549738,85.0,556:32:58,10.0,10.0,00:00:00,84.65373715842317,100.0,00:00:00,61.521336217619215,75.0,00:00:00,16.088877764830606,25.0,00:00:00,80.79100209453397,100.0,212:23:22,50.0,50.0,00:00:00,5.125029317954883,10.0,00:00:00,89.66800860314565,100.0,00:00:00,81.67342929796735,87.0,00:00:00,1091:22:58,23.129947945127928,25,00:00:00,73.58541261530938,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.753620788372855,10,00:00:00,9.35404619373192,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,212:23:22,10.0,10,212:23:22,10.0,10,1091:22:58
A14330717,TH,JR,98.60018444446096,100.0,00:00:00,100.0,100.0,00:00:00,78.30864948491391,85.0,00:00:00,93.10026786913004,100.0,00:00:00,14.06309897721663,15.0,00:00:00,93.40381461170837,100.0,24:38:32,70.0,70.0,00:00:00,10.0,10.0,00:00:00,31.48475905110286,47.0,00:00:00,85.0,85.0,00:00:00,3.7662465629786848,10.0,00:00:00,84.50456549707502,100.0,00:00:00,59.9891642810338,75.0,00:00:00,25.0,25.0,00:00:00,91.58878043847821,100.0,405:37:42,49.05605827278221,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,84.33313710294878,87.0,00:00:00,430:16:14,24.588930844696655,25,00:00:00,70.09624650260034,75,24:38:32,75.0,75,00:00:00,10.0,10,00:00:00,8.84302523993434,10,00:00:00,10.0,10,00:00:00,9.678891211224787,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.438526076718892,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14449980,FI,SR,100.0,100.0,53:24:36,72.52626686660946,100.0,00:00:00,66.7997048979391,85.0,00:00:00,100.0,100.0,00:00:00,13.812141653042014,15.0,00:00:00,61.44965543950227,100.0,00:00:00,44.075053514846985,70.0,00:00:00,1.3090138834201046,10.0,00:00:00,29.505250172144848,47.0,00:00:00,77.12506660158647,85.0,00:00:00,,10.0,00:00:00,94.25269523784787,100.0,00:00:00,58.22155726292647,75.0,00:00:00,24.82321305372418,25.0,00:00:00,70.49240827279151,100.0,00:00:00,32.30773346684252,50.0,00:00:00,4.132477771671393,10.0,00:00:00,80.53202920540436,100.0,00:00:00,57.488754562221175,87.0,00:00:00,71:10:08,20.826944984285422,25,00:00:00,63.66481716818549,75,00:00:00,70.2141846474072,75,00:00:00,8.137109564575924,10,00:00:00,9.7079976491851,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.27345298702266,10,00:00:00,10.0,10,00:00:00,8.979126640383678,10,71:10:08,10.0,10,00:00:00,7.059143346749355,10,00:00:00
A14735005,FI,JR,100.0,100.0,00:00:00,95.22806675682047,100.0,00:00:00,85.0,85.0,00:00:00,100.0,100.0,00:00:00,9.161418527230465,15.0,00:00:00,93.94966141674898,100.0,00:00:00,70.0,70.0,270:22:55,8.029058780271429,10.0,00:00:00,38.795687914334444,47.0,00:00:00,81.7860779893065,85.0,00:00:00,8.288615275525354,10.0,00:00:00,86.26733728954186,100.0,00:00:00,70.5387966474855,75.0,00:00:00,16.932586873319945,25.0,00:00:00,92.56370009055031,100.0,182:37:20,49.23672661433335,50.0,00:00:00,5.689999439324836,10.0,00:00:00,94.08011588128677,100.0,00:00:00,81.78719469200217,87.0,00:00:00,453:00:15,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.976837884918472,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,270:22:55,9.706253648317546,10,00:00:00
A14429482,MU,JR,93.36435191583348,100.0,00:00:00,86.70261194032676,100.0,00:00:00,67.87859977633495,85.0,00:00:00,87.70229961186611,100.0,00:00:00,15.0,15.0,00:00:00,82.81384536980282,100.0,00:00:00,70.0,70.0,00:00:00,5.708790781352363,10.0,00:00:00,46.61486183121104,47.0,00:00:00,81.88640359737046,85.0,00:00:00,10.0,10.0,00:00:00,70.6064829277075,100.0,00:00:00,66.16719688367611,75.0,00:00:00,25.0,25.0,00:00:00,90.04572605869907,100.0,00:00:00,48.459121916162566,50.0,00:00:00,4.580719451680373,10.0,00:00:00,79.0808897733479,100.0,00:00:00,63.678202544751606,87.0,00:00:00,22:31:06,20.704275941301926,25,00:00:00,64.26457013131433,75,00:00:00,69.42710260264707,75,22:31:06,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,22:31:06,8.573532817508031,10,00:00:00,8.046523530523263,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14366857,WA,SR,98.57017738107783,100.0,00:00:00,86.33634754507347,100.0,00:00:00,70.30838159981353,85.0,00:00:00,72.49219606551428,100.0,00:00:00,10.008803840924859,15.0,00:00:00,75.49393507150168,100.0,00:00:00,,70.0,00:00:00,,10.0,00:00:00,25.358328082949566,47.0,00:00:00,64.1461301235787,85.0,00:00:00,,10.0,00:00:00,90.84603874222108,100.0,00:00:00,70.32447206051835,75.0,00:00:00,,25.0,00:00:00,24.311754096618426,100.0,00:00:00,49.34950082567587,50.0,00:00:00,,10.0,00:00:00,89.05787521873194,100.0,00:00:00,69.13506430609664,87.0,00:00:00,00:00:00,21.50607273815339,25,00:00:00,66.3452796580454,75,00:00:00,74.01491078554696,75,00:00:00,10.0,10,00:00:00,9.680675026758905,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.142309471593977,10,00:00:00,10.0,10,00:00:00,9.134958733555573,10,00:00:00,8.87517087104192,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14521581,RE,JR,100.0,100.0,00:00:00,98.77852988218092,100.0,00:00:00,76.4992949615173,85.0,00:00:00,94.91244146476541,100.0,00:00:00,15.0,15.0,00:00:00,97.19561391299501,100.0,00:00:00,67.14864829040006,70.0,384:50:21,6.2561323796738435,10.0,00:00:00,25.134545396044615,47.0,00:00:00,74.87063025297188,85.0,00:00:00,10.0,10.0,00:00:00,86.9859895454403,100.0,00:00:00,67.49153725387461,75.0,00:00:00,24.244490136849066,25.0,00:00:00,83.72093488633197,100.0,00:00:00,50.0,50.0,00:00:00,1.1496636905315154,10.0,00:00:00,100.0,100.0,00:00:00,64.16427520081108,87.0,00:00:00,384:50:21,21.394427748099144,25,00:00:00,69.66259789448515,75,00:00:00,74.65806420752465,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.002976186321298,10,00:00:00,9.089768187001276,10,00:00:00,10.0,10,00:00:00,7.196958198727218,10,00:00:00,9.507304148694768,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14254860,SI,SO,85.21093596487688,100.0,52:38:30,86.65765170824804,100.0,00:00:00,68.50986503622028,85.0,00:00:00,81.22449147643398,100.0,00:00:00,10.878780934352296,15.0,00:00:00,94.06051743328115,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,75.50035040655929,85.0,418:53:50,10.0,10.0,00:00:00,83.5716750376702,100.0,00:00:00,52.38720895984695,75.0,00:00:00,25.0,25.0,00:00:00,99.5442839076543,100.0,00:00:00,46.02740930931984,50.0,00:00:00,0.12083093567901182,10.0,00:00:00,96.95337913303413,100.0,00:00:00,70.6369324115667,87.0,00:00:00,471:32:20,18.16925271278769,25,00:00:00,62.031604723866636,75,00:00:00,67.46474232853649,75,00:00:00,10.0,10,00:00:00,5.557816638649241,10,00:00:00,7.752911697175861,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,6.479216026080298,10,00:00:00,8.301077869367523,10,00:00:00,10.0,10,00:00:00,10.0,10,52:38:30,10.0,10,00:00:00
A14315875,WA,JR,100.0,100.0,00:00:00,95.93912921190841,100.0,00:00:00,67.62677039946277,85.0,00:00:00,93.4560585273982,100.0,00:00:00,9.535782007736254,15.0,00:00:00,92.00202569224089,100.0,00:00:00,64.12723041353446,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,82.84185623983316,85.0,00:00:00,10.0,10.0,00:00:00,79.77250209980942,100.0,00:00:00,70.74093875365331,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,257:20:17,44.6713102343533,50.0,00:00:00,1.960855994191053,10.0,00:00:00,99.49044348526716,100.0,00:00:00,81.0958809425084,87.0,00:00:00,257:21:00,21.610768601533984,25,00:00:00,68.55623508177416,75,257:20:17,73.24645411640054,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,7.142244368778754,10,257:20:17,10.0,10,00:00:00,9.528878403348198,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,8.88807927196638,10,00:00:00
